link,judul,tanggal,portal,tag
https://ulasan.co/beredar-video-ban-pesawat-garuda-menggelinding-di-landasan-pacu-tanjungpinang/,Beredar Video Ban Pesawat Garuda Menggelinding di Landasan Pacu Tanjungpinang,2025-04-16 00:00:00,Ulasan.co,Lainnya
https://www.detik.com/sumut/berita/d-7871544/ban-pesawat-garuda-copot-saat-landing-di-bandara-tanjungpinang,Ban Pesawat Garuda Copot saat Landing di Bandara Tanjungpinang,2025-04-16 00:00:00,detikcom,Lainnya
https://www.metrotvnews.com/play/b2lCprZ0-roda-depan-pesawat-garuda-indonesia-copot-saat-mendarat-di-bandara-raja-haji-fisabilillah,Roda Depan Pesawat Garuda Indonesia Copot Saat Mendarat di Bandara Raja Haji Fisabilillah,2025-04-16 00:00:00,MetroTVNews.com,Lainnya
https://regional.kompas.com/read/2025/04/16/133036378/ban-pesawat-garuda-copot-saat-mendarat-di-tanjungpinang,Ban Pesawat Garuda Copot Saat Mendarat di Tanjungpinang,2025-04-16 00:00:00,Kompas.com,Lainnya
https://news.detik.com/berita/d-7872442/garuda-jelaskan-insiden-ban-pesawat-copot-saat-mendarat-di-bandara-kepri,Garuda Jelaskan Insiden Ban Pesawat Copot saat Mendarat di Bandara Kepri,2025-04-16 00:00:00,detikNews,Rute/Operasional
https://www.cnnindonesia.com/nasional/20250416142951-20-1219438/ban-pesawat-garuda-indonesia-copot-saat-mendarat-di-tanjungpinang,Ban Pesawat Garuda Indonesia Copot Saat Mendarat di Tanjungpinang,2025-04-16 00:00:00,CNN Indonesia,Lainnya
https://www.liputan6.com/bisnis/read/5997278/ban-pesawat-garuda-indonesia-lepas-saat-mendarat-di-bandara-tanjung-pinang-seluruh-penumpang-selamat,"Ban Pesawat Garuda Indonesia Lepas saat Mendarat di Bandara Tanjung Pinang, Seluruh Penumpang Selamat",2025-04-16 00:00:00,Liputan6.com,Lainnya
https://travel.kompas.com/read/2025/04/16/204146727/garuda-indonesia-minta-maaf-usai-ban-pesawat-copot-saat-mendarat,Garuda Indonesia Minta Maaf Usai Ban Pesawat Copot Saat Mendarat,2025-04-16 00:00:00,Kompas.com,Lainnya
https://news.detik.com/berita/d-7871876/ban-pesawat-garuda-sempat-copot-saat-landing-di-bandara-tanjungpinang-kepri,Ban Pesawat Garuda Sempat Copot Saat Landing di Bandara Tanjungpinang Kepri,2025-04-16 00:00:00,detikNews,Lainnya
https://www.merahputih.com/post/read/ban-pesawat-garuda-indonesia-copot-saat-mendarat-di-tanjungpinang-semua-penumpang-selamat,"Ban Pesawat Garuda Indonesia Copot saat Mendarat di Tanjungpinang, Semua Penumpang Selamat",2025-04-16 00:00:00,MerahPutih,Lainnya
https://loyaltylobby.com/2025/04/14/garuda-indonesia-awards-using-qatar-airways-privilege-club-avios/,Garuda Indonesia Awards Using Qatar Airways Privilege Club Avios,2025-04-14 00:00:00,LoyaltyLobby,Lainnya
https://www.liputan6.com/lifestyle/read/5985532/penerbangan-kelas-bisnis-garuda-indonesia-padang-batam-tembus-rp15-juta-saat-libur-lebaran-tuai-pro-kontra-warganet,"Penerbangan Kelas Bisnis Garuda Indonesia Padang-Batam Tembus Rp15 Juta Saat Libur Lebaran, Tuai Pro Kontra Warganet",2025-04-05 00:00:00,Liputan6.com,Rute/Operasional
https://finance.detik.com/berita-ekonomi-bisnis/d-7852988/pikachu-berbatik-resmi-mengudara-bersama-garuda-begini-penampakannya,"Pikachu Berbatik Resmi Mengudara Bersama Garuda, Begini Penampakannya",2025-04-03 00:00:00,detikFinance,Lainnya
https://monitorindonesia.com/ekonomi/read/2025/04/605592/garuda-indonesia-ditantang-hukum-berat-pria-merokok-dalam-pesawat,Garuda Indonesia Ditantang Hukum Berat Pria Merokok dalam Pesawat,2025-04-01 00:00:00,Monitor Indonesia,Hukum/Regulasi
https://finance.detik.com/berita-ekonomi-bisnis/d-7849399/bos-garuda-ungkap-nasib-penumpang-yang-viral-isap-rokok-elektrik,Bos Garuda Ungkap Nasib Penumpang yang Viral Isap Rokok Elektrik,2025-03-31 00:00:00,detikFinance,Lainnya
https://jabar.tribunnews.com/2025/03/31/nasib-penumpang-pria-yang-viral-nekat-isap-vape-di-pesawat-garuda-setelah-2-kali-diperingatkan,Nasib Penumpang Pria yang Viral Nekat Isap Vape di Pesawat Garuda Setelah 2 Kali Diperingatkan,2025-03-31 00:00:00,Tribunjabar.id,Lainnya
https://money.kompas.com/read/2025/03/30/131500226/viral-di-medsos-penumpang-isap-vape-di-pesawat-bos-garuda--tak-ada-toleransi,"Viral di Medsos Penumpang Isap Vape di Pesawat, Bos Garuda: Tak Ada Toleransi, Pelanggar Dikenakan Sanksi Tegas",2025-03-30 00:00:00,Kompas.com,Hukum/Regulasi
https://finance.detik.com/berita-ekonomi-bisnis/d-7848460/viral-penumpang-isap-vape-di-pesawat-garuda-indonesia-buka-suara,"Viral Penumpang Isap Vape di Pesawat, Garuda Indonesia Buka Suara",2025-03-30 00:00:00,detikFinance,Lainnya
https://travel.detik.com/travel-news/d-7848413/penumpang-garuda-indonesia-santai-nge-vape-saat-penerbangan,Penumpang Garuda Indonesia Santai Nge-vape Saat Penerbangan,2025-03-30 00:00:00,detikTravel,Rute/Operasional
https://jateng.tribunnews.com/2025/03/30/nasib-penumpang-indonesia-yang-ngevape-di-pesawat-garuda-terancam-denda-rp-25-m,"Nasib Penumpang Indonesia yang Ngevape di Pesawat Garuda, Terancam Denda Rp 2,5 M",2025-03-30 00:00:00,Tribunjateng.com,Hukum/Regulasi
https://www.detik.com/sumut/berita/d-7848868/penumpang-garuda-rute-jakarta-medan-kedapatan-nge-vape-di-pesawat,Penumpang Garuda Rute Jakarta-Medan Kedapatan Nge-vape di Pesawat,2025-03-30 00:00:00,Detikcom,Rute/Operasional
https://www.tribunnews.com/nasional/2025/03/30/fakta-fakta-seorang-penumpang-kelas-bisnis-merokok-di-kabin-pesawat-garuda-indonesia-tujuan-medan,Fakta-fakta Seorang Penumpang Kelas Bisnis Merokok di Kabin Pesawat Garuda Indonesia Tujuan Medan,2025-03-30 00:00:00,Tribunnews.com,Lainnya
https://www.kompas.com/kalimantan-timur/read/2025/03/30/064752688/insiden-penumpang-merokok-di-kabin-pesawat-garuda-indonesia?page=all,"Insiden Penumpang Merokok di Kabin Pesawat, Garuda Indonesia Tindak Tegas",2025-03-30 00:00:00,Kompas.com,Rute/Operasional
https://www.suara.com/bisnis/2025/03/30/141132/penumpang-merokok-di-pesawat-garuda-indonesia-terancam-dilarang-terbang-seumur-hidup,Penumpang Merokok di Pesawat Garuda Indonesia Terancam Dilarang 'Terbang' Seumur Hidup,2025-03-30 00:00:00,Suara.com,Lainnya
https://rm.id/baca-berita/ekonomi-bisnis/260519/penumpang-hisap-vape-di-pesawat-garuda-ambil-tindakan-tegas,"Penumpang Hisap Vape di Pesawat, Garuda Ambil Tindakan Tegas",2025-03-30 00:00:00,RM.ID,Lainnya
https://www.cnbcindonesia.com/market/20250330130322-17-622883/penumpang-pesawat-rute-jakarta-medan-merokok-vape-garuda-buka-suara,"Penumpang Pesawat Rute Jakarta-Medan Merokok Vape, Garuda Buka Suara",2025-03-30 00:00:00,CNBC Indonesia,Rute/Operasional
https://www.kompas.com/tren/read/2025/03/30/141633265/komnas-minta-perokok-elektrik-di-penerbangan-garuda-masuk-daftar-hitam,Komnas Minta Perokok Elektrik di Penerbangan Garuda Masuk Daftar Hitam - Kompas.com,2025-03-30 00:00:00,Kompas.com,Rute/Operasional
https://www.kompas.tv/nasional/584055/garuda-indonesia-buka-suara-soal-penumpang-pria-merokok-elektrik-di-pesawat,Garuda Indonesia Buka Suara soal Penumpang Pria Merokok Elektrik di Pesawat,2025-03-30 00:00:00,Kompas.tv,Lainnya
https://www.metrotvnews.com/read/NrWColZD-penumpang-isap-vape-di-pesawat-garuda-indonesia-tegaskan-pelanggaran-serius,"Penumpang Isap Vape di Pesawat, Garuda Indonesia Tegaskan Pelanggaran Serius",2025-03-30 00:00:00,MetroTVNews.com,Lainnya
https://www.tribunnews.com/nasional/2025/03/30/viral-penumpang-hisap-rokok-elektrik-dalam-pesawat-garuda-indonesia-merespons,"Viral Penumpang Hisap Rokok Elektrik Dalam Pesawat, Garuda Indonesia Merespons",2025-03-30 00:00:00,Tribunnews.com,Lainnya
https://www.merdeka.com/uang/viral-penumpang-garuda-indonesia-merokok-di-pesawat-terancam-kena-denda-rp25-miliar-365250-mvk.html,"Viral Penumpang Garuda Indonesia Merokok di Pesawat, Terancam Kena Denda Rp2,5 Miliar",2025-03-30 00:00:00,Merdeka.com,Hukum/Regulasi
https://ekbis.sindonews.com/read/1549815/34/viral-penumpang-garuda-indonesia-asyik-ngevape-di-dalam-pesawat-1743292985,Viral! Penumpang Garuda Indonesia Asyik Ngevape di Dalam Pesawat,2025-03-30 00:00:00,SINDOnews Ekbis,Lainnya
https://wartakota.tribunnews.com/2025/03/29/viral-penumpang-pesawat-garuda-indonesia-hisap-rokok-elektrik-dalam-penerbangan,Viral Penumpang Pesawat Garuda Indonesia Hisap Rokok Elektrik dalam Penerbangan,2025-03-29 00:00:00,Wartakotalive.com,Rute/Operasional
https://www.kompas.com/tren/read/2025/03/29/200000865/viral-video-penumpang-merokok-elektrik-di-dalam-pesawat-garuda-indonesia?page=all,"Viral, Video Penumpang Merokok Elektrik di Dalam Pesawat, Garuda Indonesia Angkat Bicara - Kompas.com",2025-03-29 00:00:00,Kompas.com,Lainnya
https://jakarta.tribunnews.com/2025/03/29/kronologi-penumpang-asyik-nge-vape-di-dalam-pesawat-garuda-indonesia-sudah-ditegur-sampai-2-kali,"KRONOLOGI Penumpang Asyik Nge-Vape di Dalam Pesawat Garuda Indonesia, Sudah Ditegur Sampai 2 Kali",2025-03-29 00:00:00,Tribunjakarta.com,Lainnya
https://www.metrotvnews.com/read/b2lCpZZn-penumpang-garuda-viral-ngerokok-vape-di-pesawat-ditangkap-di-bandara-kualanamu,Penumpang Garuda Viral Ngerokok Vape di Pesawat Ditangkap di Bandara Kualanamu,2025-03-29 00:00:00,MetroTVNews.com,Lainnya
https://kumparan.com/kumparannews/penumpang-garuda-indonesia-nge-vape-di-pesawat-24m6BClbNGz,Penumpang Garuda Indonesia Nge-vape di Pesawat - kumparan.com,2025-03-29 00:00:00,Kumparan,Lainnya
https://www.liputan6.com/bisnis/read/5980609/garuda-indonesia-dan-citilink-angkut-81-ribu-penumpang-saat-puncak-mudik-lebaran-2025,Garuda Indonesia dan Citilink Angkut 81 Ribu Penumpang saat Puncak Mudik Lebaran 2025,2025-03-28 00:00:00,Liputan6.com,Lainnya
https://bisnisnews.id/detail/berita/maskapai-garuda-proyeksikan-penguatan-alat-produksi-dengan-100-pesawat-di-akhir-tahun,Maskapai Garuda Proyeksikan Penguatan Alat Produksi Dengan 100 Pesawat di Akhir Tahun,2025-03-27 00:00:00,BISNISNEWS.id,Lainnya
https://ekonomi.bisnis.com/read/20250327/98/1865209/grup-garuda-indonesia-giaa-terbangkan-2367-juta-penumpang-sepanjang-2024,"Grup Garuda Indonesia (GIAA) Terbangkan 23,67 Juta Penumpang Sepanjang 2024",2025-03-27 00:00:00,Bisnis.com,Lainnya
https://travel.detik.com/travel-news/d-7844376/garuda-indonesia-tambah-hingga-100-armada-di-2025-merugi-di-2024,"Garuda Indonesia Tambah hingga 100 Armada di 2025, Merugi di 2024",2025-03-27 00:00:00,detikTravel,Keuangan
https://travel.detik.com/travel-news/d-7842408/1-9-juta-kursi-pesawat-garuda-untuk-mudik-tertinggi-dalam-3-tahun-terakhir,"1,9 Juta Kursi Pesawat Garuda untuk Mudik, Tertinggi dalam 3 Tahun Terakhir",2025-03-26 00:00:00,detikTravel,Lainnya
https://ekonomi.bisnis.com/read/20250323/98/1863989/lebaran-2025-tiket-pesawat-garuda-giaa-laris-manis-ini-tujuan-favorit,"Lebaran 2025, Tiket Pesawat Garuda (GIAA) Laris Manis, Ini Tujuan Favorit",2025-03-23 00:00:00,Bisnis.com,Lainnya
https://www.acehstandar.com/news/gawat-harga-tiket-pesawat-garuda-jelang-idul-fitri-jakarta-banda-aceh-tembus-rp15-juta/index.html,"Gawat! Harga Tiket Pesawat Garuda Jelang Idul Fitri, Jakarta - Banda Aceh Tembus Rp15 Juta",2025-03-23 00:00:00,acehstandar.com,Lainnya
https://money.kompas.com/read/2025/03/21/104000626/mulai-hari-ini-terminal-2f-bandara-soekarno-hatta-jadi-pusat-penerbangan-umrah,"Mulai Hari Ini, Terminal 2F Bandara Soekarno-Hatta Jadi Pusat Penerbangan Umrah Garuda Indonesia",2025-03-21 00:00:00,Kompas.com,Rute/Operasional
https://validnews.id/ekonomi/jam-terbang-nambah-garuda-indonesia-bakal-beli-unit-pesawat-akhir,"Jam Terbang Nambah , Garuda Indonesia Bakal Beli 100 Unit Pesawat Akhir 2025",2025-03-12 00:00:00,Validnews.id,Lainnya
https://money.kompas.com/read/2025/03/12/123604826/kabar-dari-prabowo-garuda-indonesia-bakal-beli-100-pesawat-akhir-2025,"Kabar dari Prabowo, Garuda Indonesia Bakal Beli 100 Pesawat Akhir 2025",2025-03-12 00:00:00,Kompas.com,Lainnya
https://finance.detik.com/berita-ekonomi-bisnis/d-7810749/tiket-pesawat-garuda-diskon-14-ini-rincian-rute-harganya,"Tiket Pesawat Garuda Diskon 14%, Ini Rincian Rute & Harganya",2025-03-07 00:00:00,detikFinance,Rute/Operasional
https://www.marketeers.com/jelang-mudik-garuda-indonesia-siapkan-19-juta-kursi-penerbangan/,"Jelang Mudik, Garuda Indonesia Siapkan 1,9 Juta Kursi Penerbangan",2025-03-07 00:00:00,Marketeers,Rute/Operasional
https://finance.detik.com/berita-ekonomi-bisnis/d-7809866/garuda-citilink-siapkan-1-9-juta-tiket-pesawat-saat-mudik-lebaran-2025,"Garuda-Citilink Siapkan 1,9 Juta Tiket Pesawat saat Mudik Lebaran 2025",2025-03-06 00:00:00,detikFinance,Lainnya
https://finance.detik.com/berita-ekonomi-bisnis/d-7809660/tiket-pesawat-garuda-diskon-14-buat-lebaran-harganya-turun-jadi-segini,"Tiket Pesawat Garuda Diskon 14% buat Lebaran, Harganya Turun Jadi Segini!",2025-03-06 00:00:00,detikFinance,Lainnya
https://kumparan.com/kumparanbisnis/garuda-indonesia-beri-diskon-harga-tiket-pesawat-hingga-19-untuk-mudik-lebaran-24cvTiwpUzE,Garuda Indonesia Beri Diskon Harga Tiket Pesawat hingga 19% untuk Mudik Lebaran - kumparan.com,2025-03-06 00:00:00,Kumparan,Lainnya
https://www.antaranews.com/berita/4692349/garuda-indonesia-pemesanan-tiket-pesawat-lebaran-belum-signifikan,Garuda Indonesia: Pemesanan tiket pesawat Lebaran belum signifikan,2025-03-06 00:00:00,ANTARA News,Lainnya
https://www.cnnindonesia.com/ekonomi/20250306134439-92-1205737/garuda-turunkan-harga-tiket-hingga-19-persen-di-lebaran-2025,Garuda Turunkan Harga Tiket hingga 19 Persen di Lebaran 2025,2025-03-06 00:00:00,CNN Indonesia,Lainnya
https://www.beritasatu.com/ekonomi/2875574/harga-tiket-pesawat-garuda-indonesia-dan-citilink-turun-saat-mudik-lebaran,Harga Tiket Pesawat Garuda Indonesia dan Citilink Turun Saat Mudik Lebaran,2025-03-06 00:00:00,BeritaSatu.com,Lainnya
https://www.cnbcindonesia.com/market/20250306140123-17-616261/garuda-indonesia-siapkan-19-juta-kursi-selama-periode-lebaran,"Garuda Indonesia Siapkan 1,9 Juta Kursi Selama Periode Lebaran",2025-03-06 00:00:00,CNBC Indonesia,Lainnya
https://jakartaglobe.id/business/garuda-indonesia-prepares-19-million-seats-for-flights-during-lebaran-peak-travel-period,Garuda Indonesia Prepares 1.9 Million Seats for Flights during Lebaran Peak Travel Period,2025-03-06 00:00:00,Jakarta Globe,Lainnya
https://www.metrotvnews.com/read/KYVC4jpd-garuda-sunat-harga-tiket-pesawat-mudik-lebaran-hingga-19,Garuda Sunat Harga Tiket Pesawat Mudik Lebaran hingga 19%,2025-03-06 00:00:00,MetroTVNews.com,Lainnya
https://mediaindonesia.com/ekonomi/749520/mudik-lebaran-2025-harga-tiket-pesawat-garuda-turun-hingga-19,"Mudik Lebaran 2025, Harga Tiket Pesawat Garuda Turun hingga 19%",2025-03-06 00:00:00,Media Indonesia,Lainnya
https://www.cnbcindonesia.com/news/20250305125754-4-615867/hore-garuda-dan-citilink-turunkan-harga-tiket-pesawat-lebaran-14,Hore! Garuda dan Citilink Turunkan Harga Tiket Pesawat Lebaran 14%,2025-03-05 00:00:00,CNBC Indonesia,Lainnya
https://hypeabis.id/read/47064/garuda-indonesia-citilink-turunkan-harga-tiket-pesawat-untuk-mudik-lebaran,Garuda Indonesia & Citilink Turunkan Harga Tiket Pesawat Untuk Mudik Lebaran,2025-03-04 00:00:00,Hypeabis,Lainnya
https://www.marketeers.com/garuda-indonesia-turunkan-harga-tiket-pesawat-mudik-lebaran-2025/,Garuda Indonesia Turunkan Harga Tiket Pesawat Mudik Lebaran 2025,2025-03-04 00:00:00,Marketeers,Lainnya
https://ekbis.sindonews.com/read/1537535/34/garuda-dan-citilink-turunkan-harga-tiket-pesawat-14-catat-tanggal-berlakunya-1740996223,"Garuda dan Citilink Turunkan Harga Tiket Pesawat 14%, Catat Tanggal Berlakunya",2025-03-03 00:00:00,SINDOnews Ekbis,Lainnya
https://ekonomi.bisnis.com/read/20250303/98/1844026/bos-garuda-sebut-diskon-tiket-pesawat-lebaran-picu-pertumbuhan-pendapatan,Bos Garuda Sebut Diskon Tiket Pesawat Lebaran Picu Pertumbuhan Pendapatan,2025-03-03 00:00:00,Bisnis.com,Keuangan
https://travel.detik.com/travel-news/d-7804686/hore-garuda-indonesia-turunkan-harga-tiket-pesawat-untuk-lebaran-2025,Hore! Garuda Indonesia Turunkan Harga Tiket Pesawat untuk Lebaran 2025,2025-03-03 00:00:00,detikTravel,Lainnya
https://regional.kompas.com/read/2025/02/28/194210678/kaca-kokpit-pesawat-retak-garuda-gagal-terbang-dari-pekanbaru-jakarta,"Kaca Kokpit Pesawat Retak, Garuda Gagal Terbang dari Pekanbaru-Jakarta",2025-02-28 00:00:00,Kompas.com,Lainnya
https://regional.kompas.com/read/2025/02/28/192401178/kaca-kokpit-pesawat-garuda-retak-padahal-sudah-siap-lepas-landas,"Kaca Kokpit Pesawat Garuda Retak, padahal Sudah Siap Lepas Landas",2025-02-28 00:00:00,Kompas.com,Lainnya
https://www.detik.com/sumut/berita/d-7800662/kaca-kokpit-retak-pesawat-garuda-rute-pekanbaru-jakarta-batal-terbang,"Kaca Kokpit Retak, Pesawat Garuda Rute Pekanbaru-Jakarta Batal Terbang",2025-02-28 00:00:00,Detikcom,Rute/Operasional
https://infobanknews.com/kartu-kredit-uob-mejeng-di-pesawat-garuda-ini-nilai-tambah-bagi-pemegang-giuc/,"Kartu Kredit UOB Mejeng di Pesawat Garuda, Ini Nilai Tambah bagi Pemegang GIUC",2025-02-28 00:00:00,Infobanknews,Lainnya
https://haji.kemenag.go.id/v5/detail/resmi-kemenag-teken-mo-u-penerbangan-haji-dengan-garuda-indonesia,"Resmi, Kemenag Teken MoU Penerbangan Haji dengan Garuda Indonesia",2025-02-27 00:00:00,Haji Kemenag,Rute/Operasional
https://jakarta.suaramerdeka.com/ekonomi/13414650216/uob-hiasi-wajah-pesawat-garuda-indonesia,UOB Hiasi Wajah Pesawat Garuda Indonesia - Suara Merdeka Jakarta,2025-02-27 00:00:00,Suara Merdeka Jakarta,Lainnya
https://www.antaranews.com/berita/4659069/japfa-dan-garuda-berkolaborasi-sajikan-hidangan-sehat-di-pesawat,Japfa dan Garuda berkolaborasi sajikan hidangan sehat di pesawat,2025-02-19 00:00:00,ANTARA News,Lainnya
https://www.cnbcindonesia.com/lifestyle/20250211081526-33-609608/25-maskapai-penerbangan-terbaik-dunia-2025-ada-garuda-indonesia,"25 Maskapai Penerbangan Terbaik Dunia 2025, Ada Garuda Indonesia",2025-02-11 00:00:00,CNBC Indonesia,Rute/Operasional
https://travel.kompas.com/read/2025/02/11/080800727/garuda-indonesia-masuk-daftar-25-maskapai-penerbangan-terbaik-dunia-versi,Garuda Indonesia Masuk Daftar 25 Maskapai Penerbangan Terbaik Dunia Versi AirlineRatings,2025-02-11 00:00:00,Kompas.com,Rute/Operasional
https://www.cnnindonesia.com/gaya-hidup/20250210192553-269-1196705/garuda-indonesia-masuk-25-maskapai-terbaik-dunia-untuk-2025,Garuda Indonesia Masuk 25 Maskapai Terbaik Dunia untuk 2025,2025-02-10 00:00:00,CNN Indonesia,Lainnya
https://kumparan.com/jendela-dunia/cara-reschedule-tiket-pesawat-garuda-yang-mudah-dipahami-pemula-24R15EWokAp,Cara Reschedule Tiket Pesawat Garuda yang Mudah Dipahami Pemula - kumparan.com,2025-02-04 00:00:00,Kumparan,Lainnya
https://kumparan.com/jendela-dunia/apakah-pesawat-garuda-dapat-makan-simak-penjelasannya-di-sini-24R0vczK31w,Apakah Pesawat Garuda Dapat Makan? Simak Penjelasannya di Sini - kumparan.com,2025-02-04 00:00:00,Kumparan,Lainnya
https://travel.tribunnews.com/2025/02/01/tiket-pesawat-jakarta-padang-tanpa-transit-untuk-mudik-lebaran-2025-garuda-indonesia-rp-1-jutaan,"Tiket Pesawat Jakarta-Padang Tanpa Transit untuk Mudik Lebaran 2025, Garuda Indonesia Rp 1 Jutaan",2025-02-01 00:00:00,Tribun Travel,Lainnya
https://www.antaranews.com/berita/4610790/garuda-indonesia-operasikan-68-penerbangan-periode-libur-panjang-2025,Garuda Indonesia operasikan 68 penerbangan periode libur panjang 2025,2025-01-27 00:00:00,ANTARA News,Rute/Operasional
https://ekonomi.bisnis.com/read/20250127/98/1835011/garuda-indonesia-giaa-tambah-penerbangan-saat-libur-panjang-januari-2025,Garuda Indonesia (GIAA) Tambah Penerbangan Saat Libur Panjang Januari 2025,2025-01-27 00:00:00,Bisnis.com,Rute/Operasional
https://finance.detik.com/berita-ekonomi-bisnis/d-7751008/garuda-indonesia-operasikan-68-penerbangan-tambahan-saat-long-weekend,Garuda Indonesia Operasikan 68 Penerbangan Tambahan saat Long Weekend,2025-01-26 00:00:00,detikFinance,Rute/Operasional
https://money.kompas.com/read/2025/01/26/194400226/libur-panjang-imlek-dan-isra-miraj-garuda-indonesia-tambah-68-penerbangan,"Libur Panjang Imlek dan Isra Miraj, Garuda Indonesia Tambah 68 Penerbangan",2025-01-26 00:00:00,Kompas.com,Rute/Operasional
https://www.detik.com/sumut/bisnis/d-7747157/bos-garuda-ungkap-2-hal-yang-bikin-harga-tiket-pesawat-mahal,Bos Garuda Ungkap 2 Hal yang Bikin Harga Tiket Pesawat Mahal,2025-01-24 00:00:00,Detikcom,Lainnya
https://money.kompas.com/read/2025/01/23/133403326/garuda-indonesia-tambah-1-pesawat-boeing-737-800ng?page=all,Garuda Indonesia Tambah 1 Pesawat Boeing 737-800NG,2025-01-23 00:00:00,Kompas.com,Lainnya
https://finance.detik.com/berita-ekonomi-bisnis/d-7746834/bos-garuda-blak-blakan-alasan-tiket-pesawat-mahal,Bos Garuda Blak-blakan Alasan Tiket Pesawat Mahal,2025-01-23 00:00:00,detikFinance,Lainnya
https://finance.detik.com/foto-bisnis/d-7746314/ini-dia-pesawat-hasil-kolaborasi-garuda-x-tahilalats,Ini Dia Pesawat Hasil Kolaborasi Garuda x Tahilalats!,2025-01-23 00:00:00,detikFinance,Lainnya
https://finance.detik.com/berita-ekonomi-bisnis/d-7746058/garuda-mulai-terbangkan-pesawat-kolaborasi-dengan-tahilalats,Garuda Mulai Terbangkan Pesawat Kolaborasi Dengan Tahilalats,2025-01-23 00:00:00,detikFinance,Lainnya
https://www.suara.com/bisnis/2025/01/23/153927/garuda-indonesia-kembali-datangkan-1-pesawat-boeing-737-800ng,Garuda Indonesia Kembali Datangkan 1 Pesawat Boeing 737-800NG,2025-01-23 00:00:00,Suara.com,Lainnya
https://money.kompas.com/read/2025/01/23/184000226/bos-garuda-diminta-beberkan-penyebab-tiket-pesawat-mahal-dpr--jangan-takut?page=all,"Bos Garuda Diminta Beberkan Penyebab Tiket Pesawat Mahal, DPR: Jangan Takut Diganti Besok",2025-01-23 00:00:00,Kompas.com,Lainnya
https://www.campaignindonesia.id/article/garuda-indonesia-kolaborasi-dengan-tahilalats-hadirkan-desain-pesawat-bertema-komik-lokal/1903188,Garuda Indonesia kolaborasi dengan Tahilalats hadirkan desain pesawat bertema komik lokal,2025-01-22 00:00:00,Campaign Indonesia,Lainnya
https://rri.co.id/wisata/1269755/kolaborasi-garuda-indonesia-dengan-ip-lokal-tahilalats-pada-pesawat-livery,Kolaborasi Garuda Indonesia dengan IP Lokal Tahilalats Pada Pesawat Livery,2025-01-21 00:00:00,RRI.co.id,Lainnya
https://hypeabis.id/read/45850/mengintip-livery-desain-interior-pesawat-hasil-kolaborasi-garuda-indonesia-x-tahilalats,Mengintip Livery & Desain Interior Pesawat Hasil Kolaborasi Garuda Indonesia x Tahilalats,2025-01-20 00:00:00,Hypeabis,Lainnya
https://ekonomi.bisnis.com/read/20250119/98/1832861/garuda-rilis-livery-pesawat-corak-komik-lokal-tahilalats-di-armada-anyar,Garuda Rilis Livery Pesawat Corak Komik Lokal Tahilalats di Armada Anyar,2025-01-19 00:00:00,Bisnis.com,Lainnya
https://www.kompas.com/tren/read/2025/01/16/111500365/mengenang-pendaratan-darurat-pesawat-garuda-indonesia-di-sungai-bengawan?page=all,Mengenang Pendaratan Darurat Pesawat Garuda Indonesia di Sungai Bengawan Solo 23 Tahun Lalu... - Kompas.com,2025-01-16 00:00:00,Kompas.com,Lainnya
https://ekonomi.bisnis.com/read/20250115/98/1831869/garuda-giaa-rayu-smbc-aviation-hingga-embraer-sediakan-tambahan-pesawat-sewaan,Garuda (GIAA) Rayu SMBC Aviation hingga Embraer Sediakan Tambahan Pesawat Sewaan,2025-01-15 00:00:00,Bisnis.com,Lainnya
https://liveandletsfly.com/garuda-indonesia-executive-lounge-jakarta-review/,Review: Garuda Indonesia International Lounge Jakarta (CGK),2025-01-06 00:00:00,Live and Let's Fly,Lainnya
https://en.antaranews.com/news/339990/soes-minister-confirms-garuda-indonesia-pelita-air-merger-to-proceed,SOEs minister confirms Garuda Indonesia-Pelita Air merger to proceed,2025-01-03 00:00:00,ANTARA News,Lainnya
https://www.tribunnews.com/bisnis/2025/01/03/garuda-indonesia-tambah-20-pesawat-baru-di-2025,Garuda Indonesia Tambah 20 Pesawat Baru di 2025,2025-01-03 00:00:00,Tribunnews.com,Lainnya
https://www.suarasurabaya.net/ekonomibisnis/2025/garuda-indonesia-dan-pelita-air-tambah-26-pesawat-di-2025/,Garuda Indonesia dan Pelita Air Tambah 26 Pesawat di 2025,2025-01-03 00:00:00,Suara Surabaya,Lainnya
https://www.cnnindonesia.com/ekonomi/20250102171446-92-1183210/tak-cuma-boeing-garuda-buka-peluang-beli-pesawat-dari-china,"Tak Cuma Boeing, Garuda Buka Peluang Beli Pesawat dari China",2025-01-03 00:00:00,CNN Indonesia,Lainnya
https://bisnis.espos.id/garuda-indonesia-tambah-26-pesawat-pelita-air-tambah-6-pesawat-di-2025-2044037,"Garuda Indonesia Tambah 26 Pesawat, Pelita Air Tambah 6 Pesawat di 2025",2025-01-03 00:00:00,Espos Indonesia,Lainnya
https://www.thejakartapost.com/business/2025/01/03/pelita-air-garuda-indonesia-to-add-26-planes-to-fleets-this-year.html,"Pelita Air, Garuda Indonesia to add 26 planes to fleets this year - Companies",2025-01-03 00:00:00,The Jakarta Post,Lainnya
https://finance.detik.com/berita-ekonomi-bisnis/d-7714620/garuda-bidik-20-pesawat-tambahan-tahun-ini,Garuda Bidik 20 Pesawat Tambahan Tahun Ini,2025-01-02 00:00:00,detikFinance,Lainnya
